ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422801","Clinical Psychology",2014,"2014",5,"Bachelors Degree",0,"clinical-psychology-422801","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1312","Teacher Education at Specific Levels & Methods","131210","Early Childhood Education & Teaching",2014,"2014",5,"Bachelors Degree",226,"early-childhood-education-teaching","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0907","Radio, Television, & Digital Communication","090702","Digital Communication & Multimedia",2014,"2014",5,"Bachelors Degree",1,"digital-communication-multimedia","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5099","Other Visual & Performing Arts","509999","Other Visual & Performing Arts",2014,"2014",5,"Bachelors Degree",15,"other-visual-performing-arts-509999","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5110","Medical Laboratory Research & Allied Professions","511005","Clinical Laboratory Technologist",2014,"2014",5,"Bachelors Degree",16,"clinical-laboratory-technologist","Chicago, IL","16000US1714000","chicago-il"
"26","Biology","2615","Neurobiology & Neurosciences","261501","Neuroscience",2014,"2014",5,"Bachelors Degree",38,"neuroscience-261501","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422803","Counseling Psychology",2014,"2014",5,"Bachelors Degree",86,"counseling-psychology-422803","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160501","German Language & Literature",2014,"2014",5,"Bachelors Degree",1,"german-language-literature","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1108","Computer Software & Media Applications","110899","Other Computer Software & Media Applications",2014,"2014",5,"Bachelors Degree",92,"other-computer-software-media-applications","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1401","General Engineering","140101","General Engineering",2014,"2014",5,"Bachelors Degree",0,"general-engineering-140101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500706","Multimedia",2014,"2014",5,"Bachelors Degree",30,"multimedia","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5214","Marketing","521401","General Marketing & Marketing Management",2014,"2014",5,"Bachelors Degree",536,"general-marketing-marketing-management","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422804","Industrial & Organizational Psychology",2014,"2014",5,"Bachelors Degree",7,"industrial-organizational-psychology","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050104","East Asian Studies",2014,"2014",5,"Bachelors Degree",5,"east-asian-studies","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5213","Management Sciences & Quantitative Methods","521301","Management Science",2014,"2014",5,"Bachelors Degree",287,"management-science","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1605","Germanic Languages, Literatures, & Linguistics","160502","Scandanavian Languages, Literatures, & Linguistics",2014,"2014",5,"Bachelors Degree",0,"scandanavian-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4228","Clinical, Counseling, & Applied Psychology","422812","Forensic Psychology",2014,"2014",5,"Bachelors Degree",1,"forensic-psychology-422812","Chicago, IL","16000US1714000","chicago-il"
"27","Math & Statistics","2701","Mathematics","270101","General Mathematics",2014,"2014",5,"Bachelors Degree",295,"general-mathematics","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520205","Operations Management & Supervision",2014,"2014",5,"Bachelors Degree",13,"operations-management-supervision","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131302","Art Teacher Education",2014,"2014",5,"Bachelors Degree",4,"art-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1402","Aerospace, Aeronautical & Astronautical Engineering","140201","Aerospace, Aeronautical, & Astronautical Engineering",2014,"2014",5,"Bachelors Degree",34,"aerospace-aeronautical-astronautical-engineering-140201","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501004","Theatre Arts Management",2014,"2014",5,"Bachelors Degree",0,"theatre-arts-management","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050207","Women's Studies",2014,"2014",5,"Bachelors Degree",21,"womens-studies","Chicago, IL","16000US1714000","chicago-il"
"27","Math & Statistics","2703","Applied Mathematics","270301","General Applied Mathematics",2014,"2014",5,"Bachelors Degree",8,"general-applied-mathematics","Chicago, IL","16000US1714000","chicago-il"
"42","Psychology","4299","Other Psychology Studies","429999","Other Psychology",2014,"2014",5,"Bachelors Degree",2,"other-psychology","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510913","Athletic Trainer",2014,"2014",5,"Bachelors Degree",8,"athletic-trainer","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1607","South Asian Languages, Literatures, & Linguistics","160700","General South Asian Languages, Literatures, & Linguistics",2014,"2014",5,"Bachelors Degree",4,"general-south-asian-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"10","Communication Technologies","1003","Graphic Communications","100304","Animation, Interactive Technology, Video Graphics, & Special Effects",2014,"2014",5,"Bachelors Degree",95,"animation-interactive-technology-video-graphics-special-effects","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500705","Drawing",2014,"2014",5,"Bachelors Degree",3,"drawing","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1109","Networking & Telecommunication Systems","110901","Computer Systems Networking & Telecommunications",2014,"2014",5,"Bachelors Degree",207,"computer-systems-networking-telecommunications","Chicago, IL","16000US1714000","chicago-il"
"43","Protective Services","4301","Criminal Justice & Corrections","430103","Criminal Justice - Law Enforcement Administration",2014,"2014",5,"Bachelors Degree",33,"criminal-justice-law-enforcement-administration","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2014,"2014",5,"Bachelors Degree",14,"dietetics","Chicago, IL","16000US1714000","chicago-il"
"27","Math & Statistics","2705","Statistics","270501","General Statistics",2014,"2014",5,"Bachelors Degree",44,"general-statistics","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0901","Communication and Media Studies","090102","Mass Communication & Media Studies",2014,"2014",5,"Bachelors Degree",99,"mass-communication-media-studies","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1404","Architectural Engineering","140401","Architectural Engineering",2014,"2014",5,"Bachelors Degree",21,"architectural-engineering-140401","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160901","French Language & Literature",2014,"2014",5,"Bachelors Degree",29,"french-language-literature","Chicago, IL","16000US1714000","chicago-il"
"43","Protective Services","4301","Criminal Justice & Corrections","430104","Criminal Justice - Safety Studies",2014,"2014",5,"Bachelors Degree",518,"criminal-justice-safety-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501003","Music Management",2014,"2014",5,"Bachelors Degree",9,"music-management","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090901","General Organizational Communication",2014,"2014",5,"Bachelors Degree",13,"general-organizational-communication","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3001","Biological & Physical Sciences","300101","Biological & Physical Sciences",2014,"2014",5,"Bachelors Degree",1,"biological-physical-sciences-300101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500703","Art History, Criticism, & Conservation",2014,"2014",5,"Bachelors Degree",72,"art-history-criticism-conservation","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131305","English & Language Arts Teacher Education",2014,"2014",5,"Bachelors Degree",25,"english-language-arts-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"43","Protective Services","4301","Criminal Justice & Corrections","430106","Forensic Science & Technology",2014,"2014",5,"Bachelors Degree",20,"forensic-science-technology","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5299","Other Business, Management, Marketing, & Related Services","529999","Other Business, Management, Marketing, & Related Support Services",2014,"2014",5,"Bachelors Degree",23,"other-business-management-marketing-related-support-services","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050101","African Studies",2014,"2014",5,"Bachelors Degree",4,"african-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510911","Radiographer",2014,"2014",5,"Bachelors Degree",5,"radiographer","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160902","Italian Language & Literature",2014,"2014",5,"Bachelors Degree",5,"italian-language-literature","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3005","Peace Studies & Conflict Resolution","300501","Peace Studies & Conflict Resolution",2014,"2014",5,"Bachelors Degree",14,"peace-studies-conflict-resolution-300501","Chicago, IL","16000US1714000","chicago-il"
"43","Protective Services","4301","Criminal Justice & Corrections","430116","Computer Forensics & Counterterrorism",2014,"2014",5,"Bachelors Degree",4,"computer-forensics-counterterrorism","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5203","Accounting","520301","Accounting",2014,"2014",5,"Bachelors Degree",713,"accounting-520301","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1405","Biomedical Engineering","140501","Bioengineering & Biomedical Engineering",2014,"2014",5,"Bachelors Degree",79,"bioengineering-biomedical-engineering","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5208","Financial Management Services","520804","Financial Planning & Services",2014,"2014",5,"Bachelors Degree",0,"financial-planning-services","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500702","General Fine Studio Arts",2014,"2014",5,"Bachelors Degree",555,"general-fine-studio-arts","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501002","Fine & Studio Arts Management",2014,"2014",5,"Bachelors Degree",204,"fine-studio-arts-management","Chicago, IL","16000US1714000","chicago-il"
"44","Public Administration and Social Service","4400","General Human Services","440000","General Human Services",2014,"2014",5,"Bachelors Degree",12,"general-human-services-440000","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131306","Foreign Language Teacher Education",2014,"2014",5,"Bachelors Degree",0,"foreign-language-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3008","Mathematics & Computer Science","300801","Mathematics & Computer Science",2014,"2014",5,"Bachelors Degree",26,"mathematics-computer-science-300801","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1110","Computer Technology Administration & Management","111003","Computer & Information Systems Security",2014,"2014",5,"Bachelors Degree",25,"computer-information-systems-security","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160905","Spanish Language & Literature",2014,"2014",5,"Bachelors Degree",133,"spanish-language-literature","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110101","General Computer & Information Sciences",2014,"2014",5,"Bachelors Degree",37,"general-computer-information-sciences-110101","Chicago, IL","16000US1714000","chicago-il"
"44","Public Administration and Social Service","4404","Public Administration","440401","Public Administration",2014,"2014",5,"Bachelors Degree",2,"public-administration-440401","Chicago, IL","16000US1714000","chicago-il"
"04","Architecture and Related Services","0402","Architecture","040201","Architecture",2014,"2014",5,"Bachelors Degree",150,"architecture-040201","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1407","Chemical Engineering","140701","Chemical Engineering",2014,"2014",5,"Bachelors Degree",58,"chemical-engineering-140701","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3013","Medieval & Renaissance Studies","301301","Medieval & Renaissance Studies",2014,"2014",5,"Bachelors Degree",3,"medieval-renaissance-studies-301301","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500701","General Art Studies",2014,"2014",5,"Bachelors Degree",53,"general-art-studies","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090902","Public Relations & Image Management",2014,"2014",5,"Bachelors Degree",1,"public-relations-image-management","Chicago, IL","16000US1714000","chicago-il"
"44","Public Administration and Social Service","4405","Public Work Analysis","440501","General Public Policy Analysis",2014,"2014",5,"Bachelors Degree",78,"general-public-policy-analysis","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510908","Respiratory Care Therapist",2014,"2014",5,"Bachelors Degree",1,"respiratory-care-therapist","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1609","Romance Languages, Literatures, & Linguistics","160999","Other Romance Languages, Literatures, & Linguistics",2014,"2014",5,"Bachelors Degree",19,"other-romance-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501001","General Arts, Entertainment, & Media Management",2014,"2014",5,"Bachelors Degree",0,"general-arts-entertainment-media-management","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050123","Chinese Studies",2014,"2014",5,"Bachelors Degree",5,"chinese-studies","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3017","Behavioral Sciences","301701","Behavioral Sciences",2014,"2014",5,"Bachelors Degree",32,"behavioral-sciences-301701","Chicago, IL","16000US1714000","chicago-il"
"44","Public Administration and Social Service","4407","Social Work","440701","Social Work",2014,"2014",5,"Bachelors Degree",209,"social-work-440701","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520204","Office Management & Supervision",2014,"2014",5,"Bachelors Degree",85,"office-management-supervision","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1199","Other Computer Service Studies","119999","Other Computer & Information Support Services",2014,"2014",5,"Bachelors Degree",1,"other-computer-information-support-services","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512308","Physical Therapy",2014,"2014",5,"Bachelors Degree",13,"physical-therapy","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500699","Other Film & Photographic Arts",2014,"2014",5,"Bachelors Degree",0,"other-film-photographic-arts","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161101","Arabic Language & Literature",2014,"2014",5,"Bachelors Degree",4,"arabic-language-literature","Chicago, IL","16000US1714000","chicago-il"
"44","Public Administration and Social Service","4499","Other Public Administration & Social Services","449999","Other Public Administration & Social Service Professions",2014,"2014",5,"Bachelors Degree",42,"other-public-administration-social-service-professions","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1408","Civil Engineering","140801","General Civil Engineering",2014,"2014",5,"Bachelors Degree",111,"general-civil-engineering","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3020","International Studies","302001","International & Global Studies",2014,"2014",5,"Bachelors Degree",8,"international-global-studies","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131309","Technology & Industrial Arts Teacher Education",2014,"2014",5,"Bachelors Degree",1,"technology-industrial-arts-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050211","Deaf Studies",2014,"2014",5,"Bachelors Degree",0,"deaf-studies","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0901","Communication and Media Studies","090199","Other Communication & Media Studies",2014,"2014",5,"Bachelors Degree",168,"other-communication-media-studies","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4501","General Social Sciences","450101","General Social Sciences",2014,"2014",5,"Bachelors Degree",10,"general-social-sciences-450101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500999","Other Music",2014,"2014",5,"Bachelors Degree",3,"other-music","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110103","Information Technology",2014,"2014",5,"Bachelors Degree",85,"information-technology","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3022","Classical & Ancient Studies","302202","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology",2014,"2014",5,"Bachelors Degree",9,"classical-ancient-mediterranean-near-eastern-studies-archeology","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4501","General Social Sciences","450102","Research Methodology & Quantitative Methods",2014,"2014",5,"Bachelors Degree",0,"research-methodology-quantitative-methods","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1611","Middle Eastern & Semitic Languages, Literatures, & Linguistics","161199","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics",2014,"2014",5,"Bachelors Degree",16,"other-middlenear-eastern-semetic-languages-literatures-linguistics","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2014,"2014",5,"Bachelors Degree",145,"organizational-behavior-studies","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1409","Computer Engineering","140901","General Computer Engineering",2014,"2014",5,"Bachelors Degree",53,"general-computer-engineering","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500605","Photography",2014,"2014",5,"Bachelors Degree",130,"photography","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520299","Other Business Administration, Management, & Operations",2014,"2014",5,"Bachelors Degree",1233,"other-business-administration-management-operations","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4502","Anthropology","450201","Anthropology",2014,"2014",5,"Bachelors Degree",144,"anthropology-450201","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3033","Sustainability Studies","303301","Sustainability Studies",2014,"2014",5,"Bachelors Degree",17,"sustainability-studies-303301","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510907","Radiation Therapist",2014,"2014",5,"Bachelors Degree",1,"radiation-therapist","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131311","Mathematics Teacher Education",2014,"2014",5,"Bachelors Degree",30,"mathematics-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4504","Crminology","450401","Criminology",2014,"2014",5,"Bachelors Degree",6,"criminology","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161200","General Classical Language, Literature, & Linguistics",2014,"2014",5,"Bachelors Degree",18,"general-classical-language-literature-linguistics","Chicago, IL","16000US1714000","chicago-il"
"12","Personal & Culinary Services","1205","Culinary Arts & Related Services","120503","Culinary Arts & Chef Training",2014,"2014",5,"Bachelors Degree",21,"culinary-arts-chef-training","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500916","Percussion Instruments",2014,"2014",5,"Bachelors Degree",0,"percussion-instruments","Chicago, IL","16000US1714000","chicago-il"
"30","Interdisciplinary Studies","3099","Other Interdisciplinary Studies","309999","Other Multidisciplinary Studies",2014,"2014",5,"Bachelors Degree",284,"other-multidisciplinary-studies","Chicago, IL","16000US1714000","chicago-il"
"04","Architecture and Related Services","0405","Interior Architecture","040501","Interior Architecture",2014,"2014",5,"Bachelors Degree",4,"interior-architecture-040501","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4506","Economics","450601","General Economics",2014,"2014",5,"Bachelors Degree",479,"general-economics","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090903","Advertising",2014,"2014",5,"Bachelors Degree",9,"advertising","Chicago, IL","16000US1714000","chicago-il"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030103","Environmental Studies",2014,"2014",5,"Bachelors Degree",46,"environmental-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512207","Public Health Education & Promotion",2014,"2014",5,"Bachelors Degree",18,"public-health-education-promotion","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4506","Economics","450602","Applied Economices",2014,"2014",5,"Bachelors Degree",0,"applied-economices","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161202","Ancient/Classical Greek Language & Literature",2014,"2014",5,"Bachelors Degree",0,"ancientclassical-greek-language-literature","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3103","Parks, Recreation, & Leisure Facilities Management","310301","General Parks, Recreation, & Leisure Facilities Management",2014,"2014",5,"Bachelors Degree",10,"general-parks-recreation-leisure-facilities-management","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1410","Electrical Engineering","141001","Electrical & Electronics Engineering",2014,"2014",5,"Bachelors Degree",148,"electrical-electronics-engineering","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4506","Economics","450604","Developmental Economics & International Development",2014,"2014",5,"Bachelors Degree",0,"developmental-economics-international-development","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2014,"2014",5,"Bachelors Degree",1362,"general-business-administration-management","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131312","Music Teacher Education",2014,"2014",5,"Bachelors Degree",38,"music-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510906","Perfusion Technology",2014,"2014",5,"Bachelors Degree",0,"perfusion-technology","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500602","Cinematography & Film Production",2014,"2014",5,"Bachelors Degree",451,"cinematography-film-production","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500915","Woodwind Instruments",2014,"2014",5,"Bachelors Degree",0,"woodwind-instruments","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4507","Geography & Cartography","450701","Geography",2014,"2014",5,"Bachelors Degree",34,"geography","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310501","General Health & Physical Education",2014,"2014",5,"Bachelors Degree",27,"general-health-physical-education","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5208","Financial Management Services","520801","General Finance",2014,"2014",5,"Bachelors Degree",651,"general-finance","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1612","Classical Languages, Literatures, & Linguistics","161203","Latin Language & Literature",2014,"2014",5,"Bachelors Degree",0,"latin-language-literature","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1102","Computer Programming","110201","General Computer Programming",2014,"2014",5,"Bachelors Degree",42,"general-computer-programming","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310504","Sport & Fitness Management",2014,"2014",5,"Bachelors Degree",0,"sport-fitness-management","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4509","International Relations & National Security Studies","450901","International Relations & Affairs",2014,"2014",5,"Bachelors Degree",180,"international-relations-affairs","Chicago, IL","16000US1714000","chicago-il"
"12","Personal & Culinary Services","1205","Culinary Arts & Related Services","120504","Restaurant, Culinary, & Catering Management",2014,"2014",5,"Bachelors Degree",21,"restaurant-culinary-catering-management","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1412","Engineering Physics","141201","Engineering Physics & Applied Physics",2014,"2014",5,"Bachelors Degree",0,"engineering-physics-applied-physics","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050107","Latin American Studies",2014,"2014",5,"Bachelors Degree",24,"latin-american-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500601","Film, Cinema, & Video Studies",2014,"2014",5,"Bachelors Degree",7,"film-cinema-video-studies","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2014,"2014",5,"Bachelors Degree",86,"general-management-information-systems","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4510","Political Science & Government","451001","General Political Science & Government",2014,"2014",5,"Bachelors Degree",577,"general-political-science-government","Chicago, IL","16000US1714000","chicago-il"
"16","Language & Linguistics","1616","American Sign Language","161603","Sign Language Interpretation & Translation",2014,"2014",5,"Bachelors Degree",15,"sign-language-interpretation-translation","Chicago, IL","16000US1714000","chicago-il"
"31","Parks, Recreation, & Leisure","3105","Health & Physical Education","310505","Kinesiology & Exercise Science",2014,"2014",5,"Bachelors Degree",158,"kinesiology-exercise-science","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131314","Physical Education Teaching & Coaching",2014,"2014",5,"Bachelors Degree",38,"physical-education-teaching-coaching","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520208","E-Commerce",2014,"2014",5,"Bachelors Degree",1,"e-commerce","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5122","Public Health","512201","General Public Health",2014,"2014",5,"Bachelors Degree",9,"general-public-health","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4511","Sociology","451101","Sociology",2014,"2014",5,"Bachelors Degree",388,"sociology-451101","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510905","Nuclear Medical Technologist",2014,"2014",5,"Bachelors Degree",0,"nuclear-medical-technologist","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500914","Brass Instruments",2014,"2014",5,"Bachelors Degree",1,"brass-instruments","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3801","Philosophy","380101","Philosophy",2014,"2014",5,"Bachelors Degree",181,"philosophy-380101","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500599","Other Dramatic Arts & Stagecraft",2014,"2014",5,"Bachelors Degree",7,"other-dramatic-arts-stagecraft","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1301","General Education","130101","General Education",2014,"2014",5,"Bachelors Degree",3,"general-education-130101","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4512","Urban Affairs","451201","Urban Studies",2014,"2014",5,"Bachelors Degree",22,"urban-studies","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190701","General Human Development & Family Studies",2014,"2014",5,"Bachelors Degree",2,"general-human-development-family-studies","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090907","International & Intercultural Communication",2014,"2014",5,"Bachelors Degree",2,"international-intercultural-communication","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1418","Materials Engineering","141801","Materials Engineering",2014,"2014",5,"Bachelors Degree",12,"materials-engineering-141801","Chicago, IL","16000US1714000","chicago-il"
